@timestamp,log
2026-05-29T13:00:42.082288Z,"{""request_id"":""fbda2d25-97ff-46ab-a2b5-0ec9e377222c"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.082307Z,"{""request_id"":""fbda2d25-97ff-46ab-a2b5-0ec9e377222c"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.082326Z,"{""request_id"":""fbda2d25-97ff-46ab-a2b5-0ec9e377222c"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.082346Z,"{""request_id"":""fbda2d25-97ff-46ab-a2b5-0ec9e377222c"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.082366Z,"{""request_id"":""fbda2d25-97ff-46ab-a2b5-0ec9e377222c"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.082385Z,"{""request_id"":""3c877c7f-f4e0-4bfc-a813-a52cd7ccefa6"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.082402Z,"{""request_id"":""3c877c7f-f4e0-4bfc-a813-a52cd7ccefa6"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.082420Z,"{""request_id"":""3c877c7f-f4e0-4bfc-a813-a52cd7ccefa6"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.082438Z,"{""request_id"":""3c877c7f-f4e0-4bfc-a813-a52cd7ccefa6"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.082457Z,"{""request_id"":""3c877c7f-f4e0-4bfc-a813-a52cd7ccefa6"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.082475Z,"{""request_id"":""3c877c7f-f4e0-4bfc-a813-a52cd7ccefa6"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.082498Z,"{""request_id"":""3c877c7f-f4e0-4bfc-a813-a52cd7ccefa6"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.082518Z,"{""request_id"":""3c877c7f-f4e0-4bfc-a813-a52cd7ccefa6"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.082537Z,"{""request_id"":""c387ea89-a32e-47dd-b488-05c01995c5df"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.082555Z,"{""request_id"":""c387ea89-a32e-47dd-b488-05c01995c5df"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.082573Z,"{""request_id"":""c387ea89-a32e-47dd-b488-05c01995c5df"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.082593Z,"{""request_id"":""c387ea89-a32e-47dd-b488-05c01995c5df"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.082611Z,"{""request_id"":""c387ea89-a32e-47dd-b488-05c01995c5df"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.082632Z,"{""request_id"":""c387ea89-a32e-47dd-b488-05c01995c5df"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.082652Z,"{""request_id"":""c387ea89-a32e-47dd-b488-05c01995c5df"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.082674Z,"{""request_id"":""c387ea89-a32e-47dd-b488-05c01995c5df"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.082696Z,"{""request_id"":""5f9ab028-3d83-47bf-b3e4-e521eb54e159"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.082717Z,"{""request_id"":""5f9ab028-3d83-47bf-b3e4-e521eb54e159"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.082739Z,"{""request_id"":""5f9ab028-3d83-47bf-b3e4-e521eb54e159"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.082761Z,"{""request_id"":""5f9ab028-3d83-47bf-b3e4-e521eb54e159"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.082784Z,"{""request_id"":""5f9ab028-3d83-47bf-b3e4-e521eb54e159"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.082808Z,"{""request_id"":""5f9ab028-3d83-47bf-b3e4-e521eb54e159"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.082829Z,"{""request_id"":""5f9ab028-3d83-47bf-b3e4-e521eb54e159"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.082852Z,"{""request_id"":""5f9ab028-3d83-47bf-b3e4-e521eb54e159"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.082874Z,"{""request_id"":""8d583f29-8aa5-4d9d-bd87-bd949730f61d"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.082894Z,"{""request_id"":""8d583f29-8aa5-4d9d-bd87-bd949730f61d"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.082915Z,"{""request_id"":""8d583f29-8aa5-4d9d-bd87-bd949730f61d"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.082938Z,"{""request_id"":""8d583f29-8aa5-4d9d-bd87-bd949730f61d"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.082960Z,"{""request_id"":""8d583f29-8aa5-4d9d-bd87-bd949730f61d"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.082983Z,"{""request_id"":""8d583f29-8aa5-4d9d-bd87-bd949730f61d"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.083009Z,"{""request_id"":""8d583f29-8aa5-4d9d-bd87-bd949730f61d"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.083026Z,"{""request_id"":""8d583f29-8aa5-4d9d-bd87-bd949730f61d"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.083044Z,"{""request_id"":""f0f8d865-3832-4c19-96fd-190afe557d2f"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.083060Z,"{""request_id"":""f0f8d865-3832-4c19-96fd-190afe557d2f"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.083079Z,"{""request_id"":""f0f8d865-3832-4c19-96fd-190afe557d2f"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.083096Z,"{""request_id"":""f0f8d865-3832-4c19-96fd-190afe557d2f"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.083112Z,"{""request_id"":""f0f8d865-3832-4c19-96fd-190afe557d2f"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.083129Z,"{""request_id"":""f0f8d865-3832-4c19-96fd-190afe557d2f"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.083147Z,"{""request_id"":""f0f8d865-3832-4c19-96fd-190afe557d2f"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.083163Z,"{""request_id"":""f0f8d865-3832-4c19-96fd-190afe557d2f"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.083180Z,"{""request_id"":""32d5619d-7393-4c56-ae78-92b3714ccda3"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.083200Z,"{""request_id"":""32d5619d-7393-4c56-ae78-92b3714ccda3"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.083221Z,"{""request_id"":""32d5619d-7393-4c56-ae78-92b3714ccda3"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.083245Z,"{""request_id"":""32d5619d-7393-4c56-ae78-92b3714ccda3"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.083267Z,"{""request_id"":""32d5619d-7393-4c56-ae78-92b3714ccda3"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.083287Z,"{""request_id"":""32d5619d-7393-4c56-ae78-92b3714ccda3"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.083308Z,"{""request_id"":""32d5619d-7393-4c56-ae78-92b3714ccda3"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.083330Z,"{""request_id"":""32d5619d-7393-4c56-ae78-92b3714ccda3"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.083362Z,"{""request_id"":""09d41eb0-ba8c-44ed-85cf-e99c50c88e43"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.083383Z,"{""request_id"":""09d41eb0-ba8c-44ed-85cf-e99c50c88e43"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.083405Z,"{""request_id"":""09d41eb0-ba8c-44ed-85cf-e99c50c88e43"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.083960Z,"{""request_id"":""09d41eb0-ba8c-44ed-85cf-e99c50c88e43"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.083986Z,"{""request_id"":""09d41eb0-ba8c-44ed-85cf-e99c50c88e43"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.084012Z,"{""request_id"":""09d41eb0-ba8c-44ed-85cf-e99c50c88e43"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.084035Z,"{""request_id"":""09d41eb0-ba8c-44ed-85cf-e99c50c88e43"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.084058Z,"{""request_id"":""09d41eb0-ba8c-44ed-85cf-e99c50c88e43"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.084083Z,"{""request_id"":""eb80088b-bf53-434e-9cdd-6775d4cabd51"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.084108Z,"{""request_id"":""eb80088b-bf53-434e-9cdd-6775d4cabd51"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.084132Z,"{""request_id"":""eb80088b-bf53-434e-9cdd-6775d4cabd51"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.084155Z,"{""request_id"":""eb80088b-bf53-434e-9cdd-6775d4cabd51"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.084178Z,"{""request_id"":""eb80088b-bf53-434e-9cdd-6775d4cabd51"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.084203Z,"{""request_id"":""eb80088b-bf53-434e-9cdd-6775d4cabd51"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.084228Z,"{""request_id"":""eb80088b-bf53-434e-9cdd-6775d4cabd51"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.084253Z,"{""request_id"":""eb80088b-bf53-434e-9cdd-6775d4cabd51"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.084276Z,"{""request_id"":""063990c1-5c4d-4593-b37d-8f2a0d7e472a"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.084301Z,"{""request_id"":""063990c1-5c4d-4593-b37d-8f2a0d7e472a"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.084325Z,"{""request_id"":""063990c1-5c4d-4593-b37d-8f2a0d7e472a"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.084349Z,"{""request_id"":""063990c1-5c4d-4593-b37d-8f2a0d7e472a"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.084369Z,"{""request_id"":""063990c1-5c4d-4593-b37d-8f2a0d7e472a"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.084387Z,"{""request_id"":""063990c1-5c4d-4593-b37d-8f2a0d7e472a"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.084405Z,"{""request_id"":""063990c1-5c4d-4593-b37d-8f2a0d7e472a"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.084423Z,"{""request_id"":""063990c1-5c4d-4593-b37d-8f2a0d7e472a"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.084443Z,"{""request_id"":""74c7eff1-caef-4b88-860e-3650e58614d1"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.084461Z,"{""request_id"":""74c7eff1-caef-4b88-860e-3650e58614d1"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.084479Z,"{""request_id"":""74c7eff1-caef-4b88-860e-3650e58614d1"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.084497Z,"{""request_id"":""74c7eff1-caef-4b88-860e-3650e58614d1"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.084515Z,"{""request_id"":""74c7eff1-caef-4b88-860e-3650e58614d1"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.084533Z,"{""request_id"":""74c7eff1-caef-4b88-860e-3650e58614d1"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.084552Z,"{""request_id"":""74c7eff1-caef-4b88-860e-3650e58614d1"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.084571Z,"{""request_id"":""74c7eff1-caef-4b88-860e-3650e58614d1"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.084590Z,"{""request_id"":""ffc2bcc8-39ce-473c-bf6e-aad9b03cad4b"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.084608Z,"{""request_id"":""ffc2bcc8-39ce-473c-bf6e-aad9b03cad4b"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.084629Z,"{""request_id"":""ffc2bcc8-39ce-473c-bf6e-aad9b03cad4b"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.084652Z,"{""request_id"":""ffc2bcc8-39ce-473c-bf6e-aad9b03cad4b"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.084675Z,"{""request_id"":""ffc2bcc8-39ce-473c-bf6e-aad9b03cad4b"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.084699Z,"{""request_id"":""ffc2bcc8-39ce-473c-bf6e-aad9b03cad4b"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.084723Z,"{""request_id"":""ffc2bcc8-39ce-473c-bf6e-aad9b03cad4b"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.084747Z,"{""request_id"":""ffc2bcc8-39ce-473c-bf6e-aad9b03cad4b"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.084776Z,"{""request_id"":""fd7c184e-dabb-40ce-811b-d01e5ab3b742"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.084801Z,"{""request_id"":""fd7c184e-dabb-40ce-811b-d01e5ab3b742"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.084826Z,"{""request_id"":""fd7c184e-dabb-40ce-811b-d01e5ab3b742"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.084850Z,"{""request_id"":""fd7c184e-dabb-40ce-811b-d01e5ab3b742"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.084872Z,"{""request_id"":""fd7c184e-dabb-40ce-811b-d01e5ab3b742"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.084896Z,"{""request_id"":""fd7c184e-dabb-40ce-811b-d01e5ab3b742"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.084922Z,"{""request_id"":""fd7c184e-dabb-40ce-811b-d01e5ab3b742"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.084945Z,"{""request_id"":""fd7c184e-dabb-40ce-811b-d01e5ab3b742"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.084972Z,"{""request_id"":""d3d8d3a4-ebeb-4a27-8b66-7fc3d297fcce"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.084995Z,"{""request_id"":""d3d8d3a4-ebeb-4a27-8b66-7fc3d297fcce"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.085017Z,"{""request_id"":""d3d8d3a4-ebeb-4a27-8b66-7fc3d297fcce"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.085036Z,"{""request_id"":""d3d8d3a4-ebeb-4a27-8b66-7fc3d297fcce"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.085054Z,"{""request_id"":""d3d8d3a4-ebeb-4a27-8b66-7fc3d297fcce"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.085072Z,"{""request_id"":""d3d8d3a4-ebeb-4a27-8b66-7fc3d297fcce"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.085091Z,"{""request_id"":""d3d8d3a4-ebeb-4a27-8b66-7fc3d297fcce"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.085109Z,"{""request_id"":""d3d8d3a4-ebeb-4a27-8b66-7fc3d297fcce"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.085134Z,"{""request_id"":""96c006ae-b431-4239-b317-32a52aebea78"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.085152Z,"{""request_id"":""96c006ae-b431-4239-b317-32a52aebea78"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.085171Z,"{""request_id"":""96c006ae-b431-4239-b317-32a52aebea78"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.085189Z,"{""request_id"":""96c006ae-b431-4239-b317-32a52aebea78"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.085206Z,"{""request_id"":""96c006ae-b431-4239-b317-32a52aebea78"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.085225Z,"{""request_id"":""96c006ae-b431-4239-b317-32a52aebea78"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.085243Z,"{""request_id"":""96c006ae-b431-4239-b317-32a52aebea78"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.085266Z,"{""request_id"":""96c006ae-b431-4239-b317-32a52aebea78"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.085290Z,"{""request_id"":""b030db36-ae16-4c4a-be2a-f611450cfafd"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.085313Z,"{""request_id"":""b030db36-ae16-4c4a-be2a-f611450cfafd"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.085340Z,"{""request_id"":""b030db36-ae16-4c4a-be2a-f611450cfafd"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.085366Z,"{""request_id"":""b030db36-ae16-4c4a-be2a-f611450cfafd"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.085390Z,"{""request_id"":""b030db36-ae16-4c4a-be2a-f611450cfafd"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.085414Z,"{""request_id"":""b030db36-ae16-4c4a-be2a-f611450cfafd"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.085444Z,"{""request_id"":""b030db36-ae16-4c4a-be2a-f611450cfafd"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.085466Z,"{""request_id"":""b030db36-ae16-4c4a-be2a-f611450cfafd"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.085489Z,"{""request_id"":""cebdec9b-eb09-4121-bcdc-a86c41d27436"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.085511Z,"{""request_id"":""cebdec9b-eb09-4121-bcdc-a86c41d27436"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.085535Z,"{""request_id"":""cebdec9b-eb09-4121-bcdc-a86c41d27436"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.085558Z,"{""request_id"":""cebdec9b-eb09-4121-bcdc-a86c41d27436"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.085582Z,"{""request_id"":""cebdec9b-eb09-4121-bcdc-a86c41d27436"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.085602Z,"{""request_id"":""cebdec9b-eb09-4121-bcdc-a86c41d27436"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.085624Z,"{""request_id"":""cebdec9b-eb09-4121-bcdc-a86c41d27436"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.085640Z,"{""request_id"":""cebdec9b-eb09-4121-bcdc-a86c41d27436"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.085665Z,"{""request_id"":""c3900756-b708-4160-9b9c-805b7dda460d"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.085682Z,"{""request_id"":""c3900756-b708-4160-9b9c-805b7dda460d"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.085699Z,"{""request_id"":""c3900756-b708-4160-9b9c-805b7dda460d"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.085716Z,"{""request_id"":""c3900756-b708-4160-9b9c-805b7dda460d"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.085733Z,"{""request_id"":""c3900756-b708-4160-9b9c-805b7dda460d"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.085749Z,"{""request_id"":""c3900756-b708-4160-9b9c-805b7dda460d"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Transaction committed""}"
2026-05-29T13:00:42.085767Z,"{""request_id"":""c3900756-b708-4160-9b9c-805b7dda460d"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Payment completed""}"
2026-05-29T13:00:42.085783Z,"{""request_id"":""c3900756-b708-4160-9b9c-805b7dda460d"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request completed""}"
2026-05-29T13:00:42.085809Z,"{""request_id"":""1c8982e9-c3b7-48cf-999f-aad78335d4ad"",""service_name"":""gateway-service"",""level"":""INFO"",""full_message"":""Request started""}"
2026-05-29T13:00:42.085830Z,"{""request_id"":""1c8982e9-c3b7-48cf-999f-aad78335d4ad"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Validating token""}"
2026-05-29T13:00:42.085851Z,"{""request_id"":""1c8982e9-c3b7-48cf-999f-aad78335d4ad"",""service_name"":""auth-service"",""level"":""INFO"",""full_message"":""Token validated""}"
2026-05-29T13:00:42.085871Z,"{""request_id"":""1c8982e9-c3b7-48cf-999f-aad78335d4ad"",""service_name"":""billing-service"",""level"":""INFO"",""full_message"":""Processing payment""}"
2026-05-29T13:00:42.085892Z,"{""request_id"":""1c8982e9-c3b7-48cf-999f-aad78335d4ad"",""service_name"":""database-service"",""level"":""INFO"",""full_message"":""Saving transaction""}"
2026-05-29T13:00:42.085913Z,"{""request_id"":""1c8982e9-c3b7-48cf-999f-aad78335d4ad"",""service_name"":""database-service"",""level"":""ERROR"",""full_message"":""Database connection timeout""}"
2026-05-29T13:00:42.085941Z,"{""request_id"":""1c8982e9-c3b7-48cf-999f-aad78335d4ad"",""service_name"":""billing-service"",""level"":""ERROR"",""full_message"":""Payment transaction failed""}"
